subject_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,dominant_family
synth073,-0.0978701189160347,-0.19671860337257385,-0.014690709300339222,0.012871474027633667,0.0015497085405513644,0.05662864074110985,0.6732009053230286,-0.20879819989204407,0.8185622692108154,0.1171891912817955,-0.011256011202931404,-0.025630220770835876,-0.013995549641549587,0.0772479921579361,-0.06398585438728333,0.1555381417274475,CompareToThreshold
synth074,-0.008416714146733284,-0.4684351086616516,-0.03016570955514908,0.08523274958133698,0.21159909665584564,-0.1443834900856018,-0.45864441990852356,0.0014437828212976456,1.4736748933792114,-0.008427157998085022,-0.032507941126823425,0.0035996008664369583,0.07123257219791412,0.06542129814624786,0.08044284582138062,-0.16059443354606628,LossCounting
synth075,0.06784771382808685,-0.359994500875473,-0.07310368865728378,0.009323847480118275,-0.261568546295166,-0.10088162124156952,-0.49455752968788147,-0.04755706712603569,-0.7784143686294556,0.01602398417890072,-0.1570385992527008,0.15963152050971985,0.06314559280872345,0.06385622173547745,-0.08198291808366776,0.1393122673034668,QLearning
synth076,-0.27719569206237793,0.42958688735961914,-0.18083377182483673,0.1428305208683014,-0.02382155880331993,-0.004271162673830986,0.5367609858512878,-0.3408604562282562,0.7487137317657471,0.12334912270307541,0.020392123609781265,0.11730027943849564,-0.08764570951461792,0.10761348903179169,-0.1359545886516571,0.035053204745054245,CompareToThreshold
synth077,-0.04889632761478424,0.4080016314983368,-0.07239266484975815,-0.038265079259872437,-0.017291327938437462,-0.018886838108301163,-0.6250676512718201,-0.10101662576198578,0.8346247673034668,0.027623070403933525,0.06107275187969208,0.13757525384426117,0.0412643663585186,0.07288574427366257,-0.03261585161089897,-0.04771633818745613,LossCounting
synth078,-0.08968984335660934,-0.543336033821106,-0.01850256510078907,0.06271947920322418,-0.18620163202285767,-0.037005577236413956,-0.7852437496185303,-0.042271509766578674,-0.3633095920085907,-0.009771844372153282,-0.10677926242351532,0.029397303238511086,0.02123718336224556,0.023328708484768867,-0.20543640851974487,0.012765544466674328,QLearning
synth079,-0.03789074346423149,-0.2092905193567276,-0.07219094783067703,0.17975181341171265,-0.09108863025903702,0.1483275592327118,1.3401800394058228,-0.032805513590574265,0.20743152499198914,-0.1446850597858429,-0.02257252298295498,0.005949461832642555,0.01029838528484106,0.09518027305603027,-0.018855886533856392,-0.09366701543331146,CompareToThreshold
synth080,0.04576858878135681,-0.5303356051445007,0.1050158366560936,-0.031509559601545334,-0.16333191096782684,0.09262364357709885,-0.431801438331604,-0.05539998412132263,1.546415090560913,0.01763829030096531,-0.03809420019388199,-0.015947405248880386,0.003894380060955882,0.020396266132593155,-0.00265266140922904,-0.05935361236333847,LossCounting
synth081,-0.03795323893427849,-1.3476135730743408,0.16239742934703827,0.006810786668211222,-0.14534665644168854,0.2245422601699829,-0.057999104261398315,-0.015975339338183403,-0.3087885081768036,-0.018993480131030083,0.09283100813627243,0.052940234541893005,-0.06993285566568375,0.011067564599215984,-0.01113676093518734,0.007127702701836824,QLearning
synth082,-0.3706376254558563,-0.2589346170425415,0.10713326185941696,-0.2847830355167389,0.030365267768502235,-0.19573351740837097,1.5647579431533813,0.2707948684692383,-0.9812356233596802,0.21502289175987244,0.1678897738456726,0.3657427728176117,-0.13913539052009583,-0.0896645188331604,0.3700505495071411,0.00687984935939312,CompareToThreshold
