true_preset,subject_id,param,true_initial,gru_pred_static
Hattori2019,synth094,learn_rate_unrew,0.4133161701043286,0.3970402342224048
Hattori2019,synth094,softmax_inverse_temperature,8.97822798409223,8.72363712080294
Hattori2019,synth097,biasL,-0.4025745105617749,-0.2131730940894624
Hattori2019,synth097,learn_rate_rew,0.5068903170021798,0.7727802230631866
Hattori2019,synth097,learn_rate_unrew,0.0779225926818596,0.056408478825666
Hattori2019,synth097,softmax_inverse_temperature,9.687801371729009,7.558439623220624
Hattori2019,synth100,biasL,-0.9218370274061696,-0.6381554562411014
Hattori2019,synth100,learn_rate_rew,0.1330981142631009,0.6849996573969528
Hattori2019,synth100,learn_rate_unrew,0.3663522612865948,0.3620981300294747
Hattori2019,synth100,softmax_inverse_temperature,12.17781221017366,9.394122495347718
Hattori2019,synth103,biasL,0.5041758429213329,0.2473114380666996
Hattori2019,synth103,learn_rate_rew,0.266792832769708,0.8379253155853468
Hattori2019,synth103,learn_rate_unrew,0.1567814184483926,0.1097809237026736
Hattori2019,synth103,softmax_inverse_temperature,9.603025557545974,9.517115045653648
Hattori2019,synth106,biasL,-1.0871505289089622,-0.5359905166775921
Hattori2019,synth106,learn_rate_rew,0.7374063354614622,0.8491376177709703
Hattori2019,synth106,learn_rate_unrew,0.0650540427343362,0.0957740313250919
Hattori2019,synth106,softmax_inverse_temperature,9.09728328364047,8.72718330078292
Hattori2019,synth109,biasL,-0.348269612403346,-0.2699963830298604
Hattori2019,synth109,learn_rate_rew,0.8166245508242034,0.8416429637683527
Hattori2019,synth109,learn_rate_unrew,0.3267715107274055,0.3179133278653071
Hattori2019,synth109,softmax_inverse_temperature,5.574691524558125,4.859545951353974
Hattori2019,synth112,biasL,-0.6888686105206763,-0.5268231681557236
Hattori2019,synth112,learn_rate_rew,0.2142507831438303,0.6510906875989535
Hattori2019,synth112,learn_rate_unrew,0.3585312492737378,0.3222627062285245
Hattori2019,synth112,softmax_inverse_temperature,7.8097037047690545,8.79060862495175
Hattori2019,synth115,biasL,-0.6958925104770007,-0.3537377712605745
Hattori2019,synth115,learn_rate_rew,0.8547987566697751,0.8477519400818831
Hattori2019,synth115,learn_rate_unrew,0.4505369163059027,0.4483078616677056
Hattori2019,synth115,softmax_inverse_temperature,11.87919725801341,11.084098587299858
Hattori2019,synth118,biasL,-1.295260236428135,-0.5810491512177858
Hattori2019,synth118,learn_rate_rew,0.3693985813215677,0.7529678991531903
Hattori2019,synth118,learn_rate_unrew,0.3045581919779253,0.285385546266278
Hattori2019,synth118,softmax_inverse_temperature,7.494925913176507,9.750048151519476
Hattori2019,synth121,biasL,1.185950695033677,0.7444672468058655
Hattori2019,synth121,learn_rate_rew,0.2551224427199366,0.5451435341412947
Hattori2019,synth121,learn_rate_unrew,0.5120140707546803,0.483009762240025
Hattori2019,synth121,softmax_inverse_temperature,11.280016670978393,12.544506635048672
Hattori2019,synth124,biasL,-0.9706868919446288,-0.5558488099126355
Hattori2019,synth124,learn_rate_rew,0.4965658013393879,0.6685305130099954
Hattori2019,synth124,learn_rate_unrew,0.5029132841238384,0.5156736966372287
Hattori2019,synth124,softmax_inverse_temperature,6.3451207880960965,7.039886680944425
Hattori2019,synth127,biasL,-0.0295553591563888,0.0197082383642636
Hattori2019,synth127,learn_rate_rew,0.5296471926510709,0.5888622185311481
Hattori2019,synth127,learn_rate_unrew,0.2720084618566,0.2292055234014334
Hattori2019,synth127,softmax_inverse_temperature,9.88025401467796,9.716728808515803
Hattori2019,synth130,biasL,0.4198764860837988,0.0391597740154043
Hattori2019,synth130,learn_rate_rew,0.7802409467540954,0.8506837504328527
Hattori2019,synth130,learn_rate_unrew,0.5936452913711451,0.5404107754151273
