subject_id,biasL_true,biasL_recovered,learn_rate_true,learn_rate_recovered,softmax_temp_true,softmax_temp_recovered
synth161,-1.3244629683405762,-1.109204354400426,0.1934684294218596,0.19585751059761136,8.207884907147278,9.405986578766083
synth162,0.1218941287590771,0.14168566748528988,0.6777905592905192,0.6828722433332282,8.94424161719634,9.922702742516508
synth163,-0.9529403536511244,-0.41327790346539006,0.1544163750268408,0.13509688352082488,11.869967968674803,10.743877182648125
synth164,-1.3005876053903744,-1.1454617219808951,0.8109855579913818,0.7917382106462205,14.711458811818868,12.784248920590208
synth165,0.2590289052971841,0.06344756297797619,0.676006816638846,0.6701658054018148,13.457557769014862,13.6749024482957
synth166,1.2925378574548283,1.216118331156925,0.7502964721452318,0.7249507303849356,9.16120081550487,8.892215831389802
synth167,1.0549901901491547,0.9644995233075272,0.5082669293207226,0.5165665227164729,10.005655644834112,10.383141485558747
synth168,-0.4658040445734239,-0.43965360948337795,0.656689910120148,0.6543331438650482,5.079771826331536,5.864951621641136
synth169,1.2391339894921627,1.1103965069600996,0.2271041607561302,0.2425931383960328,10.032041327478392,10.03658483641356
synth170,0.0560355551676456,0.09946140422439356,0.6086050582699458,0.6059140900433585,8.072924960092443,8.879216956611137
synth171,-1.0173738584696788,-0.9343696303962598,0.499786380927647,0.5352836108342555,8.933855239098156,9.75325319695684
synth172,-1.4446566184762566,-1.1965369024086425,0.5474136688219092,0.5487521562335353,8.811617064219512,9.846936513225067
synth173,0.3371690632020587,0.2523434191676693,0.3883842227472189,0.403456678296522,6.349736569443113,7.372071415732316
synth174,-0.0556528278968115,-0.0588795566982003,0.1804919713997542,0.1864653487050345,7.664193155622189,8.739563195274252
synth175,1.1879286432095006,1.008266989328666,0.3621103642986844,0.3866967892779598,6.281550863918237,7.169706495101158
synth176,-0.0333723738671603,0.27886025518174096,0.1422858051397322,0.11008768203731845,12.319606059246931,11.24115859328061
synth177,1.065459257929214,0.8197312859314531,0.5327134965943295,0.5598263496645106,12.20746609339233,10.926834196166798
synth178,1.462361059588431,1.3059648515649156,0.4274614901138956,0.42721001295599487,9.79868773650508,10.198648918190873
synth179,-0.7797438309166123,-0.7080784807419728,0.5565611480235898,0.5507580146192048,3.640274724639515,3.8338751466376673
synth180,-0.3391116340665472,-0.29873898429155127,0.3150452514741381,0.3445306650185339,7.795184500723472,8.386687227390563
synth181,0.1538020287332444,0.058785991972256216,0.8915488385060545,0.8507592411795839,3.538733897347562,3.7360159380237183
synth182,0.0424281200665235,0.24081389321742802,0.2527904633391766,0.2700058180110093,2.8940815101630704,2.325200302332573
synth183,1.446096301673812,1.2229407765910145,0.240426513069673,0.2660569680397443,11.040085009345844,10.120313049192132
synth184,-1.2904323764375087,-1.1085769308746267,0.403328080226735,0.4212320887520452,10.052322279926372,10.50960415646835
synth185,0.1984213242804489,0.26289109807700073,0.2303888117351263,0.2411192599069164,10.683434533379288,10.276395030213315
synth186,0.0730574961621677,-0.05585007881588573,0.4474107534597018,0.46489539063134105,12.234240156822702,12.5828759522601
synth187,0.6155427133520832,0.4643104083800702,0.3375273020088686,0.3577086245551293,8.331482913536878,8.278126809760348
synth188,-1.117906191151056,-1.1553365559888331,0.5061631184466047,0.48142576138582654,13.47845028062129,14.43673315926009
synth189,0.9643786465819336,1.7014785848054872,0.3041772712304803,0.33066076826964386,2.0454213882950016,0.4077734338163008
synth190,1.3774825883011736,1.3184849419177953,0.6798736661741152,0.6641972195179183,10.688428766610308,12.061962281324456
synth191,0.3069579587286828,0.3970879880457924,0.3630562445713953,0.4044391231294021,3.673938825523416,4.048179814071007
synth192,1.4647660332322552,1.4157263110243203,0.6266751058643576,0.6061604578921843,4.501853949695966,4.9918895728818455
synth193,0.6850866732816958,0.5462756552422955,0.2883934313064989,0.3088577105210835,6.990633967749216,7.895793928234075
synth194,-0.381421938383403,-0.30095079124340807,0.7320617882459861,0.7250806094223109,7.351208125735708,8.303301723940162
synth195,-0.2764810310940295,-0.05408834562888225,0.1503035495200124,0.12426040287399903,10.283389032501544,10.140530751371477
synth196,-1.0955593260590075,-1.3690450304767452,0.6386029576384924,0.614014322677721,2.706207735977437,1.7989270886913795
synth197,-0.625650005862296,-0.4391695011494974,0.8363344500637999,0.8172158152576489,10.367228678305391,9.397239131516397
synth198,1.0661445670394478,0.8892547423357635,0.6437840672035583,0.6535903833699668,10.04513488814434,10.53885842509999
synth199,-0.0049242332278858,0.22017447583395308,0.1492002929278382,0.13266417734096952,11.371018305871958,10.817812963809233
