true_preset,subject_id,param,true_initial,true_centroid,fitted_static
Bari2019,synth051,softmax_inverse_temperature,13.114295587897152,11.735068562619103,7.36428373568902
Bari2019,synth054,biasL,-0.9586054956334236,-1.1838467328939104,-0.5523833776931564
Bari2019,synth054,choice_kernel_relative_weight,0.1703241806695772,0.1703241806695772,0.0703958897202206
Bari2019,synth054,forget_rate_unchosen,0.2762818193117088,0.2762818193117088,1.0
Bari2019,synth054,learn_rate,0.7968179092165233,0.6951464103367568,0.1226194875998138
Bari2019,synth054,softmax_inverse_temperature,5.1212522499790385,2.7841805613218273,3.897197909785755
Bari2019,synth057,biasL,-1.2621624929625108,-0.882559689080534,-0.6366451056556991
Bari2019,synth057,choice_kernel_relative_weight,0.3361543176690711,0.3361543176690711,0.5817476197497868
Bari2019,synth057,forget_rate_unchosen,0.0494947571217426,0.0494947571217426,0.0047979890436262
Bari2019,synth057,learn_rate,0.4294045568163105,0.3991575830112881,0.6308211577369393
Bari2019,synth057,softmax_inverse_temperature,8.072650756810564,8.783447977963887,4.784957551169072
Bari2019,synth060,biasL,-0.90458270013613,-0.884525804775775,-0.1820176476956201
Bari2019,synth060,choice_kernel_relative_weight,0.4635424723788065,0.4635424723788065,0.4807605238492234
Bari2019,synth060,forget_rate_unchosen,0.0857403484707051,0.0857403484707051,0.0001107848377164
Bari2019,synth060,learn_rate,0.8543466493494178,0.7835457169094471,0.906512526368138
Bari2019,synth060,softmax_inverse_temperature,10.773431166713602,11.551201999883,9.322101384174925
Bari2019,synth063,biasL,-1.3797348323774792,-1.4114994304636037,-0.6713439855167918
Bari2019,synth063,choice_kernel_relative_weight,0.3680548872572159,0.3680548872572159,0.5172846247632614
Bari2019,synth063,forget_rate_unchosen,0.0197380570168674,0.0197380570168674,0.0059881706520216
Bari2019,synth063,learn_rate,0.0555505575880828,0.101550450272791,0.300479675925712
Bari2019,synth063,softmax_inverse_temperature,8.857030102396314,8.715961863323312,5.258685051962705
Bari2019,synth066,biasL,0.9932004603581254,0.8568920472735826,0.3334711750146244
Bari2019,synth066,choice_kernel_relative_weight,0.4557202209081316,0.4557202209081316,0.1036888179062012
Bari2019,synth066,forget_rate_unchosen,0.0543870699510313,0.0543870699510313,1.0
Bari2019,synth066,learn_rate,0.8379034301969419,0.8131115934381273,0.0284944018442066
Bari2019,synth066,softmax_inverse_temperature,2.9273684733855023,4.128129306498911,7.787988290951715
Bari2019,synth069,biasL,0.3195059398887032,0.3488218229030431,0.2045311373503406
Bari2019,synth069,choice_kernel_relative_weight,0.0023402802538413,0.0023402802538413,0.0342595347755206
Bari2019,synth069,forget_rate_unchosen,0.1566988110876451,0.1566988110876451,0.0421737056233818
Bari2019,synth069,learn_rate,0.5853644673382412,0.6145270609578681,0.8282848706249576
Bari2019,synth069,softmax_inverse_temperature,15.143206128921662,14.046872667552556,8.682361628348591
Bari2019,synth072,biasL,-0.7435282649434498,-0.8513676774521419,-0.5150044643799048
Bari2019,synth072,choice_kernel_relative_weight,0.362076256686086,0.362076256686086,0.5779895242418498
Bari2019,synth072,forget_rate_unchosen,0.1544227306139793,0.1544227306139793,0.0117852027536328
Bari2019,synth072,learn_rate,0.2438175251182992,0.2377697242999819,0.3475181642917912
Bari2019,synth072,softmax_inverse_temperature,5.074806506320956,7.126775602267563,4.041907262132261
Bari2019,synth075,biasL,0.5383656383350999,0.6004109803151483,0.5150346109342144
Bari2019,synth075,choice_kernel_relative_weight,0.3622024242187185,0.3622024242187185,0.6325850387235676
Bari2019,synth075,forget_rate_unchosen,0.2411450370643455,0.2411450370643455,0.0163991969752612
Bari2019,synth075,learn_rate,0.4323570641147565,0.386337760343962,0.4769145802847155
Bari2019,synth075,softmax_inverse_temperature,6.117158807424017,6.0935522297006575,3.385555855640298
Bari2019,synth078,biasL,-0.3205930139367763,-0.4246524809243439,-0.0412111218705812
Bari2019,synth078,choice_kernel_relative_weight,0.4359103920463862,0.4359103920463862,0.6543862081961737
Bari2019,synth078,forget_rate_unchosen,0.0554473639689431,0.0554473639689431,0.0
Bari2019,synth078,learn_rate,0.4385941330450347,0.4696875947531667,0.3863006699155822
Bari2019,synth078,softmax_inverse_temperature,8.402886353857786,10.372318597818754,5.0079320244172685
Bari2019,synth081,biasL,-1.0785383709466043,-0.8934695836641668,-0.5373468704411539
Bari2019,synth081,choice_kernel_relative_weight,0.0498685463983837,0.0498685463983837,0.1367359915194889
Bari2019,synth081,forget_rate_unchosen,0.054046558669851,0.054046558669851,0.0242707357173183
Bari2019,synth081,learn_rate,0.4446388999626058,0.4603181214090559,0.6428412883910105
Bari2019,synth081,softmax_inverse_temperature,8.493887889532527,8.021987577287307,4.76782342405389
Bari2019,synth084,biasL,-0.7874827236475369,-0.7727489489911312,-0.4158251304166404
Bari2019,synth084,choice_kernel_relative_weight,0.2425376728282416,0.2425376728282416,0.4596062405472437
Bari2019,synth084,forget_rate_unchosen,0.0493184434600567,0.0493184434600567,0.0066847633534923
Bari2019,synth084,learn_rate,0.6847633356376754,0.7198628967756865,0.8906552513616391
Bari2019,synth084,softmax_inverse_temperature,8.777722497749249,10.667237181216684,5.372690261401909
Bari2019,synth087,biasL,1.5659726260126707,1.4858526497779811,0.7492381409056111
Bari2019,synth087,choice_kernel_relative_weight,0.4510386638609552,0.4510386638609552,0.538558546694917
Bari2019,synth087,forget_rate_unchosen,0.0123751230214863,0.0123751230214863,0.0011359173682938
Bari2019,synth087,learn_rate,0.2784618166785139,0.3533668673829696,0.6345227151794991
