true_family,subject_id,param,true_initial,baseline_fitted_static
CompareToThreshold,synth037,learn_rate,0.6891299089347239,0.8460536101239073
CompareToThreshold,synth037,softmax_inverse_temperature,12.87993453324288,9.859924044917262
CompareToThreshold,synth037,threshold,0.3346077774329335,0.3703613976643511
CompareToThreshold,synth040,biasL,1.0564352288041374,0.6007254072166103
CompareToThreshold,synth040,learn_rate,0.4187732181594577,0.7282093820142713
CompareToThreshold,synth040,softmax_inverse_temperature,8.984728809595445,6.905236206694738
CompareToThreshold,synth040,threshold,0.4886827194255586,0.4821921044422707
CompareToThreshold,synth043,biasL,-0.2484645513199285,-0.1496821924072341
CompareToThreshold,synth043,learn_rate,0.1827359877695181,0.3810462125925299
CompareToThreshold,synth043,softmax_inverse_temperature,2.876105026886047,4.159785413781457
CompareToThreshold,synth043,threshold,0.4754904305108213,0.5010477032968857
CompareToThreshold,synth046,biasL,1.0151281584023564,0.6667594989946207
CompareToThreshold,synth046,learn_rate,0.5457283615409949,0.7435079266552497
CompareToThreshold,synth046,softmax_inverse_temperature,6.345358879684712,4.543508884643654
CompareToThreshold,synth046,threshold,0.4011657665567756,0.4138100152548835
CompareToThreshold,synth049,biasL,0.8787358801698071,0.296706309342559
CompareToThreshold,synth049,learn_rate,0.7759118046700467,0.9396559344966604
CompareToThreshold,synth049,softmax_inverse_temperature,15.36718507506732,12.231169322253052
CompareToThreshold,synth049,threshold,0.4779164894838191,0.5334837167168688
CompareToThreshold,synth052,biasL,0.9647517477752492,0.6235473128323008
CompareToThreshold,synth052,learn_rate,0.1194220076007889,0.2584102799772487
CompareToThreshold,synth052,softmax_inverse_temperature,5.165892858417717,4.762399908857525
CompareToThreshold,synth052,threshold,0.4343934409767199,0.3875034258657995
CompareToThreshold,synth055,biasL,-0.3316676120410278,-0.200666329850426
CompareToThreshold,synth055,learn_rate,0.6607835465400947,0.8633812776230123
CompareToThreshold,synth055,softmax_inverse_temperature,8.538885135683213,7.9967261952829025
CompareToThreshold,synth055,threshold,0.5443222003984641,0.5847255701474453
CompareToThreshold,synth058,biasL,0.6519604744387996,0.3039887420061614
CompareToThreshold,synth058,learn_rate,0.2023510621344656,0.4013549240736631
CompareToThreshold,synth058,softmax_inverse_temperature,5.452796053796251,5.378853197301768
CompareToThreshold,synth058,threshold,0.5300777708181496,0.5103319979499631
CompareToThreshold,synth061,biasL,-0.0927816263793545,0.0059829500234765
CompareToThreshold,synth061,learn_rate,0.5194888017233177,0.7243571612807925
CompareToThreshold,synth061,softmax_inverse_temperature,3.761952564154124,4.313467632987378
CompareToThreshold,synth061,threshold,0.3184667891997644,0.3642604668535142
CompareToThreshold,synth064,biasL,1.1125705631839224,0.8271234266719383
CompareToThreshold,synth064,learn_rate,0.0722567217434777,0.3716388824663841
CompareToThreshold,synth064,softmax_inverse_temperature,6.429758583206485,5.500104362357056
CompareToThreshold,synth064,threshold,0.4993590124523211,0.4288977631485269
CompareToThreshold,synth067,biasL,0.3002216363862791,0.1109035498252929
CompareToThreshold,synth067,learn_rate,0.9548357829774622,0.9685646557024492
CompareToThreshold,synth067,softmax_inverse_temperature,11.35470095943937,10.718841736669107
CompareToThreshold,synth067,threshold,0.4393126843167286,0.436904240873793
CompareToThreshold,synth070,biasL,-0.554711734762167,-0.1939793247906456
CompareToThreshold,synth070,learn_rate,0.4392808073947042,0.7162027090767968
CompareToThreshold,synth070,softmax_inverse_temperature,8.291938795435138,8.561207010956883
CompareToThreshold,synth070,threshold,0.5101925048071696,0.5174176849305768
CompareToThreshold,synth073,biasL,-0.719389330550072,-0.5708251555776072
CompareToThreshold,synth073,learn_rate,0.2358695454310975,0.483594368713883
CompareToThreshold,synth073,softmax_inverse_temperature,15.920582832284762,12.09928836694374
CompareToThreshold,synth073,threshold,0.453285392235132,0.4068535745709477
CompareToThreshold,synth076,biasL,0.1886668380026391,0.0709256741049877
CompareToThreshold,synth076,learn_rate,0.3173946791886111,0.6543982085016482
CompareToThreshold,synth076,softmax_inverse_temperature,14.394021950434755,11.807501914889164
CompareToThreshold,synth076,threshold,0.2124753781066822,0.2367535678838566
CompareToThreshold,synth079,biasL,-0.6970580911971369,-0.374172179041721
CompareToThreshold,synth079,learn_rate,0.7047249384111037,0.9163554580749416
CompareToThreshold,synth079,softmax_inverse_temperature,8.00243236522804,5.593645753867091
CompareToThreshold,synth079,threshold,0.436150601617575,0.4702067161853226
CompareToThreshold,synth082,biasL,0.5411140746647166,0.2432032276013515
CompareToThreshold,synth082,learn_rate,0.6002678399746567,0.8904326739607332
CompareToThreshold,synth082,softmax_inverse_temperature,7.901249587688136,4.63097016831721
CompareToThreshold,synth082,threshold,0.4113269885467526,0.4271686943723686
CompareToThreshold,synth085,biasL,-1.3226432997743691,-0.5654593523168817
CompareToThreshold,synth085,learn_rate,0.6840660535069764,0.6054388955564866
CompareToThreshold,synth085,softmax_inverse_temperature,3.0569393751766025,3.485808853019718
CompareToThreshold,synth085,threshold,0.2678436534049772,0.385170994398424
CompareToThreshold,synth088,biasL,-1.134709975134324,-0.5594882831905968
CompareToThreshold,synth088,learn_rate,0.9055091689746056,0.8751746570630606
CompareToThreshold,synth088,softmax_inverse_temperature,4.430501406234674,2.5252578287482543
CompareToThreshold,synth088,threshold,0.4780223345711284,0.4454598401200232
CompareToThreshold,synth091,biasL,-0.2168593306619546,-0.0393385830386656
CompareToThreshold,synth091,learn_rate,0.1583860845728197,0.1918226829148933
CompareToThreshold,synth091,softmax_inverse_temperature,3.5375106934284615,5.11314669915169
CompareToThreshold,synth091,threshold,0.3686265007775333,0.377628262943571
CompareToThreshold,synth094,biasL,0.1713912489402284,0.0012305611172111
CompareToThreshold,synth094,learn_rate,0.0640870742640016,0.1888452691972955
CompareToThreshold,synth094,softmax_inverse_temperature,4.833805841668795,4.8946978981412235
CompareToThreshold,synth094,threshold,0.4203264382902382,0.395693089849673
CompareToThreshold,synth097,biasL,-0.4025745105617749,-0.3353850329442837
CompareToThreshold,synth097,learn_rate,0.1681237383276854,0.3499349309080153
CompareToThreshold,synth097,softmax_inverse_temperature,8.349960165270698,6.702166488006292
CompareToThreshold,synth097,threshold,0.2413300441102886,0.1679552210231151
CompareToThreshold,synth100,biasL,-0.9218370274061696,-0.534189815378304
CompareToThreshold,synth100,learn_rate,0.633048730687719,0.7855226271148764
CompareToThreshold,synth100,softmax_inverse_temperature,1.769246063756159,2.842845087488597
CompareToThreshold,synth100,threshold,0.4520573728227078,0.4498774459397882
CompareToThreshold,synth103,biasL,0.5041758429213329,0.4166555998347359
CompareToThreshold,synth103,learn_rate,0.797397417067278,0.9621051954702188
CompareToThreshold,synth103,softmax_inverse_temperature,7.051699948947942,4.41464603574352
CompareToThreshold,synth103,threshold,0.2425068965295219,0.3415831122513937
CompareToThreshold,synth106,biasL,-1.0871505289089622,-0.6489535970535658
CompareToThreshold,synth106,learn_rate,0.5699889851187363,0.7753503606051917
CompareToThreshold,synth106,softmax_inverse_temperature,12.62723687189275,11.564139110883726
CompareToThreshold,synth106,threshold,0.1854011736528256,0.2115823258961527
CompareToThreshold,synth109,biasL,-0.348269612403346,-0.3559452961082668
CompareToThreshold,synth109,learn_rate,0.6294028773349589,0.7836649647715866
CompareToThreshold,synth109,softmax_inverse_temperature,14.98201851557875,13.333482639395822
CompareToThreshold,synth109,threshold,0.3954033713408848,0.4040253532896184
CompareToThreshold,synth112,biasL,-0.6888686105206763,-0.5467400039152167
CompareToThreshold,synth112,learn_rate,0.4043009238635522,0.5819968272845518
CompareToThreshold,synth112,softmax_inverse_temperature,4.585878894176592,4.320560845994184
CompareToThreshold,synth112,threshold,0.4156299957157311,0.4303041273032663
CompareToThreshold,synth115,biasL,-0.6958925104770007,-0.3754172430749483
CompareToThreshold,synth115,learn_rate,0.4811342205316787,0.6188302959734345
CompareToThreshold,synth115,softmax_inverse_temperature,13.43368513980111,14.648524503509703
CompareToThreshold,synth115,threshold,0.5062684815523303,0.5253491768203095
CompareToThreshold,synth118,biasL,-1.295260236428135,-0.4537284207395359
CompareToThreshold,synth118,learn_rate,0.648258822223822,0.7344711218488439
CompareToThreshold,synth118,softmax_inverse_temperature,6.357273653386746,4.731896155490281
CompareToThreshold,synth118,threshold,0.331751706583162,0.4237614744420263
CompareToThreshold,synth121,biasL,1.185950695033677,0.645128863670475
CompareToThreshold,synth121,learn_rate,0.161187415903182,0.3414172336709576
CompareToThreshold,synth121,softmax_inverse_temperature,5.536384420953211,4.349759461916832
CompareToThreshold,synth121,threshold,0.517874881803379,0.4626748409763966
CompareToThreshold,synth124,biasL,-0.9706868919446288,-0.6535736133210177
CompareToThreshold,synth124,learn_rate,0.1945816504696836,0.4388713974474418
CompareToThreshold,synth124,softmax_inverse_temperature,9.149471416868996,9.155499609906837
CompareToThreshold,synth124,threshold,0.5239479001733821,0.5345927449147635
CompareToThreshold,synth127,biasL,-0.0295553591563888,-0.1186994413037396
CompareToThreshold,synth127,learn_rate,0.1716384185479487,0.3225532602034933
CompareToThreshold,synth127,softmax_inverse_temperature,10.478823318838996,7.226464766062018
CompareToThreshold,synth127,threshold,0.3112306322202181,0.2844118603198367
CompareToThreshold,synth130,biasL,0.4198764860837988,0.1739501495386762
CompareToThreshold,synth130,learn_rate,0.4671142508911036,0.6431358565433019
CompareToThreshold,synth130,softmax_inverse_temperature,13.098837524920972,11.149758275489312
CompareToThreshold,synth130,threshold,0.5222450072272989,0.5766110281797664
CompareToThreshold,synth133,biasL,-0.1526826225094508,0.0138802653710679
CompareToThreshold,synth133,learn_rate,0.826500236009099,0.9574891934141564
CompareToThreshold,synth133,softmax_inverse_temperature,7.402006541580779,4.628885498668396
CompareToThreshold,synth133,threshold,0.377264243841319,0.3959337637696208
CompareToThreshold,synth136,biasL,1.353348196405482,0.5801870987750081
CompareToThreshold,synth136,learn_rate,0.4049048782091531,0.4316642180938018
CompareToThreshold,synth136,softmax_inverse_temperature,2.8690561277018336,3.7373867412301385
CompareToThreshold,synth136,threshold,0.271120952050687,0.2945493334682849
CompareToThreshold,synth139,biasL,1.5542648154483958,0.7286371231852108
CompareToThreshold,synth139,learn_rate,0.234168186374428,0.4593351523442894
CompareToThreshold,synth139,softmax_inverse_temperature,3.4225725296909615,3.390911920064999
CompareToThreshold,synth139,threshold,0.55081733987673,0.4663615435888315
CompareToThreshold,synth142,biasL,-0.027714405912525,-0.019166682909263
CompareToThreshold,synth142,learn_rate,0.7949255075975865,0.8515153211240594
CompareToThreshold,synth142,softmax_inverse_temperature,11.642986512826864,10.913896697108372
CompareToThreshold,synth142,threshold,0.252524517633314,0.2957797575058707
CompareToThreshold,synth145,biasL,1.134617353751228,0.6671875338061667
CompareToThreshold,synth145,learn_rate,0.123240420959774,0.2314472469629458
CompareToThreshold,synth145,softmax_inverse_temperature,5.853204756239335,5.720066118257853
CompareToThreshold,synth145,threshold,0.4218021855416313,0.4399141122425301
CompareToThreshold,synth148,biasL,-1.2633777061952016,-0.8467439862182563
CompareToThreshold,synth148,learn_rate,0.2594388690638193,0.4818590313553209
CompareToThreshold,synth148,softmax_inverse_temperature,10.734161473302784,7.5884111982117615
CompareToThreshold,synth148,threshold,0.4397540590474461,0.4141718302515556
CompareToThreshold,synth151,biasL,-0.5629405776254257,-0.5917128783262069
CompareToThreshold,synth151,learn_rate,0.8258222340945106,0.918082208298435
CompareToThreshold,synth151,softmax_inverse_temperature,14.590650296746462,13.05236036935323
CompareToThreshold,synth151,threshold,0.2433345941160556,0.2844771428406097
CompareToThreshold,synth154,biasL,-1.0253211135720055,-0.6984702963583879
CompareToThreshold,synth154,learn_rate,0.3412291482960569,0.5651656833501374
CompareToThreshold,synth154,softmax_inverse_temperature,8.97896820299829,8.182650033510708
CompareToThreshold,synth154,threshold,0.3856171141166767,0.4881441592843802
CompareToThreshold,synth157,biasL,0.2353186110958567,0.1256343197488507
CompareToThreshold,synth157,learn_rate,0.5688473510287675,0.4877177530884884
CompareToThreshold,synth157,softmax_inverse_temperature,5.26003954234098,2.852460175541569
CompareToThreshold,synth157,threshold,0.2707479694366504,0.3044355758525613
CompareToThreshold,synth160,biasL,-0.9808402090231766,-0.3694193562785779
CompareToThreshold,synth160,learn_rate,0.7253075213355831,0.8927361538505416
CompareToThreshold,synth160,softmax_inverse_temperature,11.28421956260885,7.468667442304901
CompareToThreshold,synth160,threshold,0.402975340355343,0.4636945730554256
CompareToThreshold,synth163,biasL,-1.151492468708767,-0.8276958905557275
CompareToThreshold,synth163,learn_rate,0.1417377152981484,0.4000677023342083
CompareToThreshold,synth163,softmax_inverse_temperature,14.480642220148042,9.526351771167272
CompareToThreshold,synth163,threshold,0.2337070691158665,0.1968087269089554
CompareToThreshold,synth166,biasL,1.2475769735395512,0.7210836660472253
CompareToThreshold,synth166,learn_rate,0.8077223281298513,0.9442698257648262
CompareToThreshold,synth166,softmax_inverse_temperature,9.94434546328397,7.670712750127723
CompareToThreshold,synth166,threshold,0.5215351964217216,0.5253029914374429
CompareToThreshold,synth169,biasL,1.303862851796212,0.6502019658433967
CompareToThreshold,synth169,learn_rate,0.2480867428996621,0.4923275215779681
CompareToThreshold,synth169,softmax_inverse_temperature,10.42792782773521,8.791101061957734
CompareToThreshold,synth169,threshold,0.5868363949373256,0.527193057153658
CompareToThreshold,synth172,biasL,-1.2458483375155829,-0.8652405281917127
CompareToThreshold,synth172,learn_rate,0.5500206067597257,0.7945199346185385
CompareToThreshold,synth172,softmax_inverse_temperature,10.24663262050361,7.863881355544232
CompareToThreshold,synth172,threshold,0.3584738199751837,0.3837822926913088
CompareToThreshold,synth175,biasL,1.2495875517030923,0.562156936733008
CompareToThreshold,synth175,learn_rate,0.3943357195760488,0.5677990188808745
CompareToThreshold,synth175,softmax_inverse_temperature,5.732252403301745,4.787837577695394
CompareToThreshold,synth175,threshold,0.3561572835213399,0.3755522165521491
CompareToThreshold,synth178,biasL,1.5126221987726152,0.7881710941541574
CompareToThreshold,synth178,learn_rate,0.4176096561321633,0.6697240811888964
CompareToThreshold,synth178,softmax_inverse_temperature,9.992760316666471,8.46057722315909
CompareToThreshold,synth178,threshold,0.3669638159728674,0.3936748135665947
CompareToThreshold,synth181,biasL,0.0289461898920066,0.0666570356803184
CompareToThreshold,synth181,learn_rate,0.931547969905222,0.8101896681506422
CompareToThreshold,synth181,softmax_inverse_temperature,5.714234234215213,2.9440067979600895
CompareToThreshold,synth181,threshold,0.2636201629016673,0.3642099273924826
CompareToThreshold,synth184,biasL,-1.2030544689627232,-0.807826405849915
CompareToThreshold,synth184,learn_rate,0.3764802124201826,0.6024277153962719
CompareToThreshold,synth184,softmax_inverse_temperature,10.772031991466172,9.38465071457515
CompareToThreshold,synth184,threshold,0.5593638642784294,0.5879745815844163
CompareToThreshold,synth187,biasL,0.7227244338017536,0.3021080497750078
CompareToThreshold,synth187,learn_rate,0.3509511220505032,0.5476008398326351
CompareToThreshold,synth187,softmax_inverse_temperature,9.679390919432512,7.094433696813106
CompareToThreshold,synth187,threshold,0.2598993437542876,0.2239694139143653
CompareToThreshold,synth190,biasL,1.2156257236035108,0.8191440108121657
CompareToThreshold,synth190,learn_rate,0.7028153332053927,0.8436500543138721
CompareToThreshold,synth190,softmax_inverse_temperature,9.627782488325042,9.040469083124457
CompareToThreshold,synth190,threshold,0.3364628224539217,0.3960532467990496
CompareToThreshold,synth193,biasL,0.2496421272887504,0.2883794687296648
CompareToThreshold,synth193,learn_rate,0.2987076882917143,0.4141755232108546
CompareToThreshold,synth193,softmax_inverse_temperature,6.720134474223321,6.302108575538843
CompareToThreshold,synth193,threshold,0.2880527634040379,0.2967770489917874
CompareToThreshold,synth196,biasL,-1.1842957378154444,-0.5816048540053386
CompareToThreshold,synth196,learn_rate,0.6234448947668134,0.7087299590065724
CompareToThreshold,synth196,softmax_inverse_temperature,0.4429083934736755,2.727288844504874
CompareToThreshold,synth196,threshold,0.4673893692581614,0.4798281548902501
CompareToThreshold,synth199,biasL,-0.1748790383132847,-0.0855391509833195
CompareToThreshold,synth199,learn_rate,0.1945577416818813,0.3864392920276268
CompareToThreshold,synth199,softmax_inverse_temperature,10.48762543151409,9.692467302960017
CompareToThreshold,synth199,threshold,0.4377605148834449,0.4291900263584129
LossCounting,synth002,biasL,-0.4444246635630815,-0.2336084971516223
LossCounting,synth002,loss_count_threshold_mean,5.511984590266327,5.685404662748927
LossCounting,synth002,loss_count_threshold_std,0.7950293042993264,1.1973805338492425
LossCounting,synth005,biasL,0.2400740553514476,0.1915002788644631
LossCounting,synth005,loss_count_threshold_mean,5.175528306950569,6.374993647920454
LossCounting,synth005,loss_count_threshold_std,1.09083497107718,1.6548354637310994
LossCounting,synth008,biasL,-0.1137319715467218,-0.0865497755039814
LossCounting,synth008,loss_count_threshold_mean,3.8545657188674753,4.695972990343559
LossCounting,synth008,loss_count_threshold_std,0.2865083517730231,0.7571072403033176
LossCounting,synth011,biasL,0.2990917691154099,0.1040006998927688
LossCounting,synth011,loss_count_threshold_mean,1.1796439980164193,2.1139999408911945
LossCounting,synth011,loss_count_threshold_std,1.1825050428484152,1.7059063859588657
LossCounting,synth014,biasL,0.5444060965199011,0.2415402373866877
LossCounting,synth014,loss_count_threshold_mean,3.700626211754238,4.1702756139132635
LossCounting,synth014,loss_count_threshold_std,0.6960675384967426,1.872991838743317
LossCounting,synth017,biasL,0.2735636421779893,0.1547247063062149
LossCounting,synth017,loss_count_threshold_mean,3.617562773732842,4.480056458091197
LossCounting,synth017,loss_count_threshold_std,1.1290147113536924,1.5798053789926163
LossCounting,synth020,biasL,0.245488258777331,0.195665023453351
LossCounting,synth020,loss_count_threshold_mean,2.1468032701473474,2.6157608102088425
LossCounting,synth020,loss_count_threshold_std,0.7744869881941681,1.0393802912518464
LossCounting,synth023,biasL,0.4230193745634764,0.2908475966965306
LossCounting,synth023,loss_count_threshold_mean,1.1777050364955268,2.077763491531179
LossCounting,synth023,loss_count_threshold_std,1.3311026940072097,2.0384475606815284
LossCounting,synth026,biasL,-0.4602378503788351,-0.2038361750359938
LossCounting,synth026,loss_count_threshold_mean,3.58429893720491,4.158098377538415
LossCounting,synth026,loss_count_threshold_std,0.2441861759328817,1.1053443914295071
LossCounting,synth029,biasL,-0.0215021383704389,0.0086217776202276
LossCounting,synth029,loss_count_threshold_mean,3.9732127688427306,4.719580633106227
LossCounting,synth029,loss_count_threshold_std,1.7829126439226757,2.242266442291153
LossCounting,synth032,biasL,-0.0596053893538498,-0.0337053861714059
LossCounting,synth032,loss_count_threshold_mean,3.255373549011789,5.130637852297814
LossCounting,synth032,loss_count_threshold_std,1.2538528980056522,2.8300962219613925
LossCounting,synth035,biasL,0.3756180912755178,0.1900794903483771
LossCounting,synth035,loss_count_threshold_mean,5.6298400441576355,6.812448106743437
LossCounting,synth035,loss_count_threshold_std,0.8700803591511272,1.4102445645195514
LossCounting,synth038,biasL,-0.3587680887846142,-0.2768664233110899
LossCounting,synth038,loss_count_threshold_mean,2.0094306556953003,3.0234030925241857
LossCounting,synth038,loss_count_threshold_std,0.6992867136208704,1.8273065183593629
LossCounting,synth041,biasL,0.3831584186770441,0.1863829865701894
LossCounting,synth041,loss_count_threshold_mean,5.046885334501744,6.22990410615945
LossCounting,synth041,loss_count_threshold_std,1.3632771131740236,2.031083619692004
LossCounting,synth044,biasL,-0.3327922060515195,-0.1768700668672271
LossCounting,synth044,loss_count_threshold_mean,3.368242087461076,4.03765592737471
LossCounting,synth044,loss_count_threshold_std,0.2877640189271471,1.0644273019810095
LossCounting,synth047,biasL,0.5169234958841411,0.2736047622850914
LossCounting,synth047,loss_count_threshold_mean,2.0586089124251443,2.9915231062533274
LossCounting,synth047,loss_count_threshold_std,1.9883884301409036,3.34731475556096
LossCounting,synth050,biasL,-0.1329404550789179,0.0215124366882266
LossCounting,synth050,loss_count_threshold_mean,1.32744287041928,2.2994450716532637
LossCounting,synth050,loss_count_threshold_std,1.6363084191545612,1.8476926580652209
LossCounting,synth053,biasL,-0.34446193977297,-0.1357196486646108
LossCounting,synth053,loss_count_threshold_mean,4.262944467166662,4.7269728163728395
LossCounting,synth053,loss_count_threshold_std,1.0883405548617615,1.6177737279023952
LossCounting,synth056,biasL,0.5001048011253052,0.2618382270430294
LossCounting,synth056,loss_count_threshold_mean,1.898562267770458,2.8202048916757376
LossCounting,synth056,loss_count_threshold_std,1.9599009708282191,2.9400056261105356
LossCounting,synth059,biasL,-0.3376125750228045,-0.2295175968259342
LossCounting,synth059,loss_count_threshold_mean,2.7762314947795037,3.475427902329135
LossCounting,synth059,loss_count_threshold_std,0.5708807659745654,0.9972920260411794
LossCounting,synth062,biasL,0.4779958285582779,0.2702000601252932
LossCounting,synth062,loss_count_threshold_mean,4.979115031437291,5.985469540927745
LossCounting,synth062,loss_count_threshold_std,1.870851617310965,3.336121548603072
LossCounting,synth065,biasL,0.3600002615285319,0.1890219834431818
LossCounting,synth065,loss_count_threshold_mean,4.546431039155294,5.293943035237287
LossCounting,synth065,loss_count_threshold_std,1.1952110911976752,1.670164035542714
LossCounting,synth068,biasL,0.1436772483418411,0.0112713484703117
LossCounting,synth068,loss_count_threshold_mean,4.6331429156745845,6.304116339087623
LossCounting,synth068,loss_count_threshold_std,1.9585115531965047,2.915090699305524
LossCounting,synth071,biasL,-0.5312695026348774,-0.269180741402199
LossCounting,synth071,loss_count_threshold_mean,2.377860922889811,3.0670962060675557
LossCounting,synth071,loss_count_threshold_std,1.9618057901271229,3.4388742815457394
LossCounting,synth074,biasL,-0.4029939270579076,-0.1778846203326334
LossCounting,synth074,loss_count_threshold_mean,2.717390296740578,4.0783665179393775
LossCounting,synth074,loss_count_threshold_std,1.6620682886641585,2.4005936138004422
LossCounting,synth077,biasL,0.0784859625341318,-0.007935198463648
LossCounting,synth077,loss_count_threshold_mean,4.93949223794145,6.692219182045388
LossCounting,synth077,loss_count_threshold_std,1.2765640068517177,2.9131457815118633
LossCounting,synth080,biasL,-0.2819544748081162,-0.2285079978745194
LossCounting,synth080,loss_count_threshold_mean,2.317545892664401,3.3212731833727647
LossCounting,synth080,loss_count_threshold_std,0.3990429407297948,1.019453681343563
LossCounting,synth083,biasL,-0.2735496749524305,-0.0824779998289317
LossCounting,synth083,loss_count_threshold_mean,2.0900473746476864,4.090812549146383
LossCounting,synth083,loss_count_threshold_std,1.512383173411575,2.965511695045636
LossCounting,synth086,biasL,0.0926185208354364,0.0028792303744414
LossCounting,synth086,loss_count_threshold_mean,4.757894510174017,7.124016729135277
LossCounting,synth086,loss_count_threshold_std,1.3551220462686109,2.8697134668248117
LossCounting,synth089,biasL,-0.3220842930670137,-0.1888786246453203
LossCounting,synth089,loss_count_threshold_mean,6.618945802330714,6.986621375950917
LossCounting,synth089,loss_count_threshold_std,1.5336128825439317,2.2932932005240643
LossCounting,synth092,biasL,-0.361447983178529,-0.0965426578937283
LossCounting,synth092,loss_count_threshold_mean,3.450602732446015,3.8520471166129826
LossCounting,synth092,loss_count_threshold_std,0.2257486073289389,0.8897772193867421
LossCounting,synth095,biasL,0.2750933831971711,0.0414907865860631
LossCounting,synth095,loss_count_threshold_mean,2.9541290356586387,4.2336718144712
LossCounting,synth095,loss_count_threshold_std,1.6812173025460315,2.476700813058933
LossCounting,synth098,biasL,0.585419648749953,0.2351052164088281
LossCounting,synth098,loss_count_threshold_mean,2.143186578133249,3.441325631186173
LossCounting,synth098,loss_count_threshold_std,1.826639696418665,3.4073510850699167
LossCounting,synth101,biasL,-0.3978084249473593,-0.213281112146724
LossCounting,synth101,loss_count_threshold_mean,5.7440949153505585,6.3863825272154155
LossCounting,synth101,loss_count_threshold_std,0.393275236301183,0.8490004737786341
LossCounting,synth104,biasL,0.420546885585225,0.1765776006639168
LossCounting,synth104,loss_count_threshold_mean,4.647760807331073,5.4998802734634555
LossCounting,synth104,loss_count_threshold_std,0.4107495031859942,0.8438402343153789
LossCounting,synth107,biasL,0.4354517171873583,0.147933913249473
LossCounting,synth107,loss_count_threshold_mean,1.361617620725193,2.2586856748347666
LossCounting,synth107,loss_count_threshold_std,0.3193097132901472,1.24502074889743
LossCounting,synth110,biasL,-0.0129304924146689,5.043224218677883e-05
LossCounting,synth110,loss_count_threshold_mean,5.932885333271252,7.953341235980449
LossCounting,synth110,loss_count_threshold_std,0.9401609213892927,3.1195442014653754
LossCounting,synth113,biasL,-0.4003319449324516,-0.3182869808859024
LossCounting,synth113,loss_count_threshold_mean,6.245381273233267,6.470762056506295
LossCounting,synth113,loss_count_threshold_std,0.7751310418453818,1.4233595414508664
LossCounting,synth116,biasL,0.4635632373443219,0.2256148276094491
LossCounting,synth116,loss_count_threshold_mean,2.2173598469105205,3.013290047610683
LossCounting,synth116,loss_count_threshold_std,1.101987402540778,1.636722887843931
LossCounting,synth119,biasL,0.3744468714864913,0.1861827854033378
LossCounting,synth119,loss_count_threshold_mean,1.7012434603291344,2.774006936328957
LossCounting,synth119,loss_count_threshold_std,1.2290986831301052,2.0432037686255975
LossCounting,synth122,biasL,-0.2108897559842901,-0.1882950474503979
LossCounting,synth122,loss_count_threshold_mean,3.0954066715608057,3.81528049549243
LossCounting,synth122,loss_count_threshold_std,1.4980593295883295,2.148818057214695
LossCounting,synth125,biasL,0.1040896896758553,0.092362843882588
LossCounting,synth125,loss_count_threshold_mean,4.633679579280292,5.840119790934016
LossCounting,synth125,loss_count_threshold_std,1.9758687931222303,2.2899977998578045
LossCounting,synth128,biasL,-0.1146883465157115,-0.0491439118403105
LossCounting,synth128,loss_count_threshold_mean,1.8187781804801888,2.8506274744855182
LossCounting,synth128,loss_count_threshold_std,0.8222677097303097,1.7342920880539
LossCounting,synth131,biasL,-0.183903322410828,-0.06066762849253
LossCounting,synth131,loss_count_threshold_mean,2.5065866112160187,3.4109000009599497
LossCounting,synth131,loss_count_threshold_std,1.8424523163421829,2.2550803893441698
LossCounting,synth134,biasL,-0.267374959138683,-0.097990922529848
LossCounting,synth134,loss_count_threshold_mean,5.191505714491952,6.043626180535766
LossCounting,synth134,loss_count_threshold_std,1.3465911915659927,1.6636763766601392
LossCounting,synth137,biasL,0.5767500576994219,0.3082222052937155
LossCounting,synth137,loss_count_threshold_mean,3.4480184156939258,3.8111649901512674
LossCounting,synth137,loss_count_threshold_std,0.6918458915294932,1.031934981521714
LossCounting,synth140,biasL,-0.1065737969876712,-0.001697972944691
LossCounting,synth140,loss_count_threshold_mean,1.468206438248868,2.1885599496569124
LossCounting,synth140,loss_count_threshold_std,0.7270785603944194,1.0553829385295597
LossCounting,synth143,biasL,-0.4481562727229272,-0.1571563566722675
LossCounting,synth143,loss_count_threshold_mean,3.2313682112423403,4.737400589506417
LossCounting,synth143,loss_count_threshold_std,1.3700087574485489,1.765728133675317
LossCounting,synth146,biasL,0.4920030663152201,0.2554881480346817
LossCounting,synth146,loss_count_threshold_mean,3.078393525195631,3.320465927703734
LossCounting,synth146,loss_count_threshold_std,1.3473671159536602,2.0602480199069766
LossCounting,synth149,biasL,0.4127460428502333,0.1588594352287997
LossCounting,synth149,loss_count_threshold_mean,1.4684532852708592,2.2586442954228563
LossCounting,synth149,loss_count_threshold_std,1.46746268069259,2.349662460478186
LossCounting,synth152,biasL,-0.005654030963342,0.0084903276608704
LossCounting,synth152,loss_count_threshold_mean,2.1950640810288986,3.130701164248026
LossCounting,synth152,loss_count_threshold_std,1.8874778672922048,1.9576115689853824
LossCounting,synth155,biasL,-0.0541755168079433,-0.1188528771922562
LossCounting,synth155,loss_count_threshold_mean,2.0547641349719132,2.918828242779938
LossCounting,synth155,loss_count_threshold_std,0.5653382628482265,1.017415355660255
LossCounting,synth158,biasL,0.4915829621950675,0.2399059305582215
LossCounting,synth158,loss_count_threshold_mean,1.330061557374735,2.4636011831789486
LossCounting,synth158,loss_count_threshold_std,1.4041704544102185,2.192918988866073
