true_family,subject_id,param,true_initial,gru_pred_static
QLearning,synth084,softmax_inverse_temperature,8.777722497749249,9.818183635074062
QLearning,synth087,biasL,1.5659726260126707,0.3963195743141074
QLearning,synth087,choice_kernel_relative_weight,0.4510386638609552,0.3463633463879787
QLearning,synth087,forget_rate_unchosen,0.0123751230214863,0.2041765185545269
QLearning,synth087,learn_rate,0.2784618166785139,0.6915298634519973
QLearning,synth087,softmax_inverse_temperature,10.999041638901256,10.195422513113368
QLearning,synth090,biasL,-0.6882090514611887,-0.1666703578904536
QLearning,synth090,choice_kernel_relative_weight,0.2200165511644582,0.3113025467734187
QLearning,synth090,forget_rate_unchosen,0.3305554262755175,0.1771958117575387
QLearning,synth090,learn_rate,0.8045346029939556,0.969327410574321
QLearning,synth090,softmax_inverse_temperature,12.003389322549024,8.351495329136426
QLearning,synth093,biasL,-1.3030891312241026,-0.5098897960595021
QLearning,synth093,choice_kernel_relative_weight,0.3084652175764329,0.3429251249222598
QLearning,synth093,forget_rate_unchosen,0.1206644748032783,0.2139764185359255
QLearning,synth093,learn_rate,0.6780747218551139,0.9306595191195964
QLearning,synth093,softmax_inverse_temperature,10.680648659093492,8.946049085644134
QLearning,synth096,biasL,1.1314371567186248,0.7214136951046894
QLearning,synth096,choice_kernel_relative_weight,0.0823741551588333,0.1128613073537812
QLearning,synth096,forget_rate_unchosen,0.0759438629082256,0.213441142203427
QLearning,synth096,learn_rate,0.8707666293497951,1.0375335207369891
QLearning,synth096,softmax_inverse_temperature,15.631976257908562,9.048614158536807
QLearning,synth099,biasL,1.018361803135216,0.5709462973918917
QLearning,synth099,choice_kernel_relative_weight,0.2831612508917237,0.2999177594574014
QLearning,synth099,forget_rate_unchosen,0.1913654408081369,0.2046374850236375
QLearning,synth099,learn_rate,0.8005484681244932,1.0263745804017312
QLearning,synth099,softmax_inverse_temperature,7.042122888792256,7.021863404330766
QLearning,synth102,biasL,-1.0271085610749056,-0.7771023200439799
QLearning,synth102,choice_kernel_relative_weight,0.4140251929868249,0.3205892792094264
QLearning,synth102,forget_rate_unchosen,0.3231179150842937,0.1541040006906115
QLearning,synth102,learn_rate,0.3120578673381992,0.4598149325665173
QLearning,synth102,softmax_inverse_temperature,4.765968441721233,5.522586298488054
QLearning,synth105,biasL,0.37718752044283,0.2575216994787834
QLearning,synth105,choice_kernel_relative_weight,0.07749713402959,0.0810466573529803
QLearning,synth105,forget_rate_unchosen,0.1602426955001838,0.1420747198067279
QLearning,synth105,learn_rate,0.677143834669782,0.903584038248812
QLearning,synth105,softmax_inverse_temperature,1.7601712336351123,4.260526505847819
QLearning,synth108,biasL,0.4892779985712377,0.2365239510758874
